deal_date,close_date,card_no,deal_value,deal_type,company_name,car_no,station,conn_mark,deal_money,equ_no
"2018-09-01 06:21:54","2018-09-01 00:00:00",CFHCIDFHD,0,地铁入站,地铁一号线,IGT-108,国贸站,0,0,268002108
"2018-09-01 06:22:22","2018-09-01 00:00:00",FIAEGGAEB,0,地铁入站,地铁一号线,OGT-140,罗湖站,0,0,268001140
"2018-09-01 06:22:56","2018-09-01 00:00:00",FHEJFCBFI,0,地铁入站,地铁一号线,OGT-117,世界之窗站,0,0,268016117
"2018-09-01 06:22:55","2018-09-01 00:00:00",FHGFFFHDE,0,地铁入站,地铁一号线,OGT-140,罗湖站,0,0,268001140
"2018-09-01 06:22:35","2018-09-01 00:00:00",FHGBBJJEJ,0,地铁入站,地铁一号线,OGT-139,罗湖站,0,0,268001139
"2018-09-01 06:22:18","2018-09-01 00:00:00",CCAJDFGFA,0,地铁入站,地铁一号线,"AGT-131 ",竹子林站,0,0,268013131
"2018-09-01 06:25:51","2018-09-01 00:00:00",FFJEGCFJC,0,地铁入站,地铁三号线,AGM-115,布吉,0,0,261018115
"2018-09-01 06:25:25","2018-09-01 00:00:00",CBFCBBAAF,0,地铁入站,地铁三号线,AGM-120,布吉,0,0,261018120
"2018-09-01 06:24:54","2018-09-01 00:00:00",DDADHDACB,0,地铁入站,地铁三号线,AGM-154,老街,0,0,261012154
"2018-09-01 06:23:34","2018-09-01 00:00:00",FIAHCHIFC,0,地铁入站,地铁一号线,OGT-111,机场东,0,0,268036111
"2018-09-01 06:23:36","2018-09-01 00:00:00",FIADEJCEE,0,地铁入站,地铁一号线,IGT-109,固戍,0,0,268034109
"2018-09-01 06:21:48","2018-09-01 00:00:00",FFIABGIGD,200,地铁出站,地铁十一号线,AGT-127,南山站,0,190,241015127
"2018-09-01 06:18:33","2018-09-01 00:00:00",FHIHFJBCA,0,地铁入站,地铁十一号线,IGT-129,南山站,0,0,241015129
"2018-09-01 06:20:50","2018-09-01 00:00:00",CFCJGGIGA,0,地铁入站,地铁十一号线,IGT-107,南山站,0,0,241015107
"2018-09-01 06:20:04","2018-09-01 00:00:00",FIJDFEBFA,0,地铁入站,地铁九号线,IGT-125,下沙,0,0,267014125
"2018-09-01 06:20:02","2018-09-01 00:00:00",FHECFCEAC,0,地铁入站,地铁七号线,进AGM27-28,笋岗,0,0,265035123
"2018-09-01 06:18:20","2018-09-01 00:00:00",CFACBBGCC,0,地铁入站,地铁九号线,IGT-117,下沙,0,0,267014117
"2018-09-01 06:21:48","2018-09-01 00:00:00",CCABCBDDH,0,地铁入站,地铁九号线,IGT-109,上梅林,0,0,267021109
"2018-09-01 06:24:30","2018-09-01 00:00:00",BICIGIEFC,0,地铁入站,地铁一号线,OGT-113,西乡,0,0,268033113
"2018-09-01 06:21:09","2018-09-01 00:00:00",CBAHAFEDB,0,地铁入站,地铁一号线,AGM-121,白石洲,0,0,268022121
"2018-09-01 06:21:24","2018-09-01 00:00:00",BEAGFHEDH,0,地铁入站,地铁一号线,IGT-105,后瑞,0,0,268035105
"2018-09-01 06:22:39","2018-09-01 00:00:00",BIABGFFEB,0,地铁入站,地铁三号线,AGM-108,益田,0,0,261003108
"2018-09-01 06:22:24","2018-09-01 00:00:00",BIJFHBBDC,0,地铁入站,地铁三号线,AGM-115,双龙,0,0,261032115
"2018-09-01 06:22:45","2018-09-01 00:00:00",FFGEIHJCA,0,地铁入站,地铁三号线,AGM-101,木棉湾,0,0,261019101
"2018-09-01 06:22:54","2018-09-01 00:00:00",FHEDGAHAD,0,地铁入站,地铁三号线,AGM-114,双龙,0,0,261032114
"2018-09-01 06:22:56","2018-09-01 00:00:00",BIBJGGJFG,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:23:42","2018-09-01 00:00:00",FFEGDIIDF,0,地铁入站,地铁三号线,AGM-101,爱联,0,0,261028101
"2018-09-01 06:23:33","2018-09-01 00:00:00",FHFAHHHHI,0,地铁入站,地铁三号线,AGM-110,塘坑,0,0,261023110
"2018-09-01 06:23:22","2018-09-01 00:00:00",BIHIAAIAG,0,地铁入站,地铁三号线,AGM-108,六约,0,0,261022108
"2018-09-01 06:23:32","2018-09-01 00:00:00",CBIDIEJCB,0,地铁入站,地铁三号线,AGM-108,六约,0,0,261022108
"2018-09-01 06:17:15","2018-09-01 00:00:00",FHICFFGCC,0,地铁入站,地铁七号线,进AGM16-17,上沙,0,0,265021113
"2018-09-01 06:16:57","2018-09-01 00:00:00",FFEAHAJDE,0,地铁入站,地铁十一号线,IGT-108,福永站,0,0,241021108
"2018-09-01 06:16:19","2018-09-01 00:00:00",FHGFJCIDA,0,地铁入站,地铁十一号线,AGT-116,松岗,0,0,241027116
"2018-09-01 06:16:42","2018-09-01 00:00:00",FIADEABFH,0,地铁入站,地铁七号线,进AGM24-25,西丽湖,0,0,265011117
"2018-09-01 06:16:32","2018-09-01 00:00:00",FHCJEFJDF,0,地铁入站,地铁十一号线,AGT-113,塘尾站,0,0,241023113
"2018-09-01 06:18:10","2018-09-01 00:00:00",FHFDDGBEH,0,地铁入站,地铁二号线,-,-,0,0,260029121
"2018-09-01 06:21:40","2018-09-01 00:00:00",CFABBFDDI,0,地铁入站,地铁三号线,AGM-125,石厦,0,0,261004125
"2018-09-01 06:18:28","2018-09-01 00:00:00",BIHHHCGHJ,0,地铁入站,地铁九号线,IGT-112,泥岗,0,0,267024112
"2018-09-01 06:18:47","2018-09-01 00:00:00",CCAEIIGGE,0,地铁入站,地铁三号线,AGM-124,石厦,0,0,261004124
"2018-09-01 06:20:17","2018-09-01 00:00:00",CJJCCBDI,0,地铁入站,地铁五号线,OGT-106,西丽,0,0,263020106
"2018-09-01 06:19:54","2018-09-01 00:00:00",BIGIFJHCD,0,地铁入站,地铁五号线,IGT-111,五和,0,0,263026111
"2018-09-01 06:19:27","2018-09-01 00:00:00",BCDGGIIA,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 06:19:54","2018-09-01 00:00:00",CFDJJAABC,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 06:21:17","2018-09-01 00:00:00",FFEGJJDJD,0,地铁入站,地铁五号线,IGT-103,黄贝岭,0,0,263037103
"2018-09-01 06:21:59","2018-09-01 00:00:00",CFAJHAAEI,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 06:22:29","2018-09-01 00:00:00",BIBJGEIGG,0,地铁入站,地铁五号线,IGT-109,下水径,0,0,263030109
"2018-09-01 06:23:15","2018-09-01 00:00:00",FFHEDBFAC,0,地铁入站,地铁五号线,IGT-111,长龙,0,0,263031111
"2018-09-01 06:22:59","2018-09-01 00:00:00",FIJGIBCEB,0,地铁入站,地铁五号线,IGT-120,坂田,0,0,263027120
"2018-09-01 06:23:30","2018-09-01 00:00:00",CBDHCHFCH,0,地铁入站,地铁五号线,IGT-116,黄贝岭,0,0,263037116
"2018-09-01 06:23:37","2018-09-01 00:00:00",FFJFEJEFE,0,地铁入站,地铁五号线,IGT-117,黄贝岭,0,0,263037117
"2018-09-01 06:24:22","2018-09-01 00:00:00",CBGDJHHDI,0,地铁入站,地铁五号线,AGT-121,五和,0,0,263026121
"2018-09-01 06:24:15","2018-09-01 00:00:00",FHIDFAICH,0,地铁入站,地铁五号线,IGT-112,洪浪北,0,0,263017112
"2018-09-01 06:16:38","2018-09-01 00:00:00",FIAFEGHGJ,0,地铁入站,地铁四号线,AGM-106,清湖,0,0,262011106
"2018-09-01 06:19:58","2018-09-01 00:00:00",BIFBFIJGC,0,地铁入站,地铁四号线,AGM-105,白石龙,0,0,262017105
"2018-09-01 06:22:22","2018-09-01 00:00:00",FFJEBCBEJ,0,地铁入站,地铁二号线,AGM-121,湖贝,0,0,260037121
"2018-09-01 06:24:36","2018-09-01 00:00:00",FIJCBBGFD,0,地铁入站,地铁三号线,AGM-118,吉祥,0,0,261029118
"2018-09-01 06:25:14","2018-09-01 00:00:00",FHIGAAJFD,0,地铁入站,地铁三号线,AGM-116,布吉,0,0,261018116
"2018-09-01 06:25:18","2018-09-01 00:00:00",CBCDJJACA,0,地铁入站,地铁三号线,AGM-108,益田,0,0,261003108
"2018-09-01 06:22:08","2018-09-01 00:00:00",FHGFACGBG,0,地铁入站,地铁一号线,"AGT-116 ",世界之窗站,0,0,268016116
"2018-09-01 06:22:20","2018-09-01 00:00:00",HHJJJHGCC,0,地铁入站,地铁一号线,AGT-140,前海湾,0,0,268028140
"2018-09-01 06:25:41","2018-09-01 00:00:00",FIJAFHGJE,0,地铁入站,地铁三号线,AGM-116,布吉,0,0,261018116
"2018-09-01 06:24:01","2018-09-01 00:00:00",FHEIEHEHG,0,地铁入站,地铁一号线,OGT-137,罗湖站,0,0,268001137
"2018-09-01 06:23:40","2018-09-01 00:00:00",FIJCAGCBC,0,地铁入站,地铁一号线,IGT-113,桃园,0,0,268025113
"2018-09-01 06:23:36","2018-09-01 00:00:00",CBBHJHEFC,0,地铁入站,地铁一号线,IGT-113,桃园,0,0,268025113
"2018-09-01 06:23:43","2018-09-01 00:00:00",FHHFJBIHC,0,地铁入站,地铁一号线,IGT-114,岗厦站,0,0,268007114
"2018-09-01 06:24:15","2018-09-01 00:00:00",FFEAJCDHH,0,地铁入站,地铁一号线,OGT-139,罗湖站,0,0,268001139
"2018-09-01 06:21:39","2018-09-01 00:00:00",FHGGJHHCC,0,地铁入站,地铁十一号线,AGT-127,南山站,0,0,241015127
"2018-09-01 06:18:16","2018-09-01 00:00:00",FFIAACJIE,0,地铁入站,地铁十一号线,IGT-107,碧头,0,0,241028107
"2018-09-01 06:21:41","2018-09-01 00:00:00",FHIFBGJGD,0,地铁入站,地铁七号线,进AGM27-28,笋岗,0,0,265035123
"2018-09-01 06:20:35","2018-09-01 00:00:00",FIJHGBHBB,0,地铁入站,地铁三号线,AGM-138,福田,0,0,261006138
"2018-09-01 06:19:01","2018-09-01 00:00:00",CCJACEGBG,0,地铁入站,地铁十一号线,IGT-125,后亭,0,0,241026125
"2018-09-01 06:18:03","2018-09-01 00:00:00",BEABGGHDI,0,地铁入站,地铁三号线,-,-,0,0,261009148
"2018-09-01 06:24:14","2018-09-01 00:00:00",FIADEEFIC,0,地铁入站,地铁一号线,OGT-108,机场东,0,0,268036108
"2018-09-01 06:25:02","2018-09-01 00:00:00",FHHFIDEAF,0,地铁入站,地铁一号线,"AGT-114 ",竹子林站,0,0,268013114
"2018-09-01 06:20:41","2018-09-01 00:00:00",CBIECDFAD,0,地铁入站,地铁五号线,OGT-121,西丽,0,0,263020121
"2018-09-01 06:18:01","2018-09-01 00:00:00",CBBHBJIDC,0,地铁入站,地铁九号线,IGT-112,泥岗,0,0,267024112
"2018-09-01 06:19:55","2018-09-01 00:00:00",FHDHBGDEB,0,地铁入站,地铁二号线,OGT-115,景田,0,0,260029115
"2018-09-01 06:19:38","2018-09-01 00:00:00",HHJJJIHDD,0,地铁入站,地铁五号线,AGT-115,灵芝,0,0,263016115
"2018-09-01 06:20:02","2018-09-01 00:00:00",FHFIBHJCF,0,地铁入站,地铁五号线,IGT-110,兴东,0,0,263018110
"2018-09-01 06:20:26","2018-09-01 00:00:00",FFEGDABBE,0,地铁入站,地铁五号线,IGT-109,兴东,0,0,263018109
"2018-09-01 06:20:04","2018-09-01 00:00:00",FHGGAFADD,0,地铁入站,地铁五号线,IGT-103,布吉,0,0,263032103
"2018-09-01 06:20:38","2018-09-01 00:00:00",CBICBFHGE,0,地铁入站,地铁五号线,IGT-114,民治,0,0,263025114
"2018-09-01 06:19:54","2018-09-01 00:00:00",FHDEGHHHD,0,地铁入站,地铁五号线,AGT-113,洪浪北,0,0,263017113
"2018-09-01 06:20:30","2018-09-01 00:00:00",FHIHFGEJB,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 06:20:27","2018-09-01 00:00:00",BEAHEEGJE,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 06:20:43","2018-09-01 00:00:00",BIBAIACEI,0,地铁入站,地铁五号线,IGT-102,布吉,0,0,263032102
"2018-09-01 06:20:21","2018-09-01 00:00:00",GJJAAADBC,0,地铁入站,地铁五号线,IGT-102,布吉,0,0,263032102
"2018-09-01 06:21:30","2018-09-01 00:00:00",CFHBFADGF,0,地铁入站,地铁五号线,IGT-102,布吉,0,0,263032102
"2018-09-01 06:21:56","2018-09-01 00:00:00",FFECEDJJG,0,地铁入站,地铁五号线,IGT-106,布吉,0,0,263032106
"2018-09-01 06:21:47","2018-09-01 00:00:00",CBHAIHCCB,0,地铁入站,地铁五号线,IGT-107,布吉,0,0,263032107
"2018-09-01 06:22:52","2018-09-01 00:00:00",BJIIGJDE,0,地铁入站,地铁五号线,AGT-101,大学城,0,0,263021101
"2018-09-01 06:22:59","2018-09-01 00:00:00",HHJJBGGJI,200,地铁出站,地铁五号线,OGT-101,下水径,0,0,263030101
"2018-09-01 06:22:08","2018-09-01 00:00:00",CBGJFHCII,0,地铁入站,地铁五号线,IGT-121,坂田,0,0,263027121
"2018-09-01 06:22:37","2018-09-01 00:00:00",CBHGABHCD,0,地铁入站,地铁五号线,IGT-118,怡景,0,0,263036118
"2018-09-01 06:23:01","2018-09-01 00:00:00",FHFGAEIJD,0,地铁入站,地铁五号线,IGT-115,民治,0,0,263025115
"2018-09-01 06:23:50","2018-09-01 00:00:00",FIJFFDCAJ,0,地铁入站,地铁五号线,IGT-112,洪浪北,0,0,263017112
"2018-09-01 06:23:46","2018-09-01 00:00:00",FHHEFDECD,0,地铁入站,地铁五号线,IGT-106,翻身,0,0,263015106
"2018-09-01 06:24:03","2018-09-01 00:00:00",CFBIDJFDB,0,地铁入站,地铁五号线,IGT-119,怡景,0,0,263036119
"2018-09-01 06:20:00","2018-09-01 00:00:00",FFGEJHHJE,0,地铁入站,地铁四号线,-,-,0,0,262011109
"2018-09-01 06:22:13","2018-09-01 00:00:00",HHAAJFCAJ,200,地铁出站,地铁二号线,IGT-105,后海,0,0,260019105
"2018-09-01 06:24:43","2018-09-01 00:00:00",FHFCGDIFF,0,地铁入站,地铁三号线,AGM-101,布吉,0,0,261018101
"2018-09-01 06:22:10","2018-09-01 00:00:00",BEBAHJCBB,0,地铁入站,地铁一号线,IGT-105,后瑞,0,0,268035105
"2018-09-01 06:21:53","2018-09-01 00:00:00",BEBBDDFGA,0,地铁入站,地铁一号线,-,-,0,0,268034117
"2018-09-01 06:22:05","2018-09-01 00:00:00",BIHCAACCD,0,地铁入站,地铁一号线,AGM-115,白石洲,0,0,268022115
"2018-09-01 06:25:38","2018-09-01 00:00:00",FFEDJDGHA,0,地铁入站,地铁三号线,AGM-101,龙城广场,0,0,261030101
"2018-09-01 06:25:27","2018-09-01 00:00:00",FHHDAGCHH,0,地铁入站,地铁三号线,AGM-102,木棉湾,0,0,261019102
"2018-09-01 06:22:57","2018-09-01 00:00:00",FFGHHCGAF,0,地铁入站,地铁一号线,IGT-113,后瑞,0,0,268035113
"2018-09-01 06:23:36","2018-09-01 00:00:00",BICJECDBH,0,地铁入站,地铁一号线,AGT-110,华侨城站,0,0,268015110
"2018-09-01 06:24:02","2018-09-01 00:00:00",CFBEBIADI,0,地铁入站,地铁一号线,IGT_108,固戍,0,0,268034108
"2018-09-01 06:23:32","2018-09-01 00:00:00",FHEIBEFBD,0,地铁入站,地铁一号线,IGT-113,桃园,0,0,268025113
"2018-09-01 06:23:39","2018-09-01 00:00:00",FHDCHDCBF,0,地铁入站,地铁一号线,AGM-121,白石洲,0,0,268022121
"2018-09-01 06:23:02","2018-09-01 00:00:00",CCJICAJFJ,0,地铁入站,地铁一号线,IGT-114,岗厦站,0,0,268007114
"2018-09-01 06:19:02","2018-09-01 00:00:00",FIJGJIGIH,0,地铁入站,地铁七号线,进AGM28-29,笋岗,0,0,265035124
